Brand,Name,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,OS,VRAM,Price_VND
ASUS,ASUS ZenBook S13 OLED UX5304VA-NQ762WS,Intel Core i7 (13th Gen),Intel,32,32, LPDDR5 RAM ,1.7,LED,13.3,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,46203600
Lenovo,Lenovo E41-55,AMD Dual-Core Ryzen 3,AMD,32,8, DDR4 RAM ,1.1,LCD,14.0,Integrated Graphics,AMD,64,1024,60.0,DOS,0,8997000
Lenovo,Lenovo Thinkpad P15v Gen3,Intel Core i7 (12th Gen),Intel,64,32, DDR5 RAM ,2.3,LCD,15.6,Quadro T600,NVIDIA,1024,0,65.0,Windows 11,4,45599700
Lenovo,Lenovo Thinkpad E14 Gen 2,Intel Core i3 (11th Gen),Intel,32,8, DDR4 RAM ,2.4,LCD,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,15149700
HP,HP Omen 16-n0054AX,AMD Octa-Core Ryzen 7,AMD,32,16, DDR5 RAM ,4.7,LCD,16.1,GeForce RTX 3060,NVIDIA,1024,0,65.0,Windows 11,6,47999700
ASUS,ASUS VivoBook Pro 15 M6500IH-HN702WS,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,2.9,LCD,15.6,GeForce GTX 1650 MAX Q,NVIDIA,512,0,65.0,Windows 11,4,23953500
ASUS,ASUS ROG Flow X13 GV301RE-LJ156WS,AMD Octa-Core Ryzen 9,AMD,0,32, LPDDR5 RAM,4.8,LCD,13.4,GeForce RTX 3050 Ti,NVIDIA,1024,0,65.0,Windows 11,4,52164000
ASUS,ASUS ROG Zephyrus M16 GU603ZM-K8034WS,Intel Core i7 (12th Gen),Intel,0,16, DDR5 RAM,2.3,LCD,16.0,GeForce RTX 3060,NVIDIA,512,0,65.0,Windows 11,6,47997000
ASUS,ASUS ROG Zephyrus G15 GA503RMZ-LN155WS,AMD Octa-Core Ryzen 7,AMD,0,16, DDR5 RAM,4.7,LCD,15.6,GeForce RTX 3060,NVIDIA,1024,0,90.0,Windows 11,6,48897000
Dell,Dell XPS 13 9315,Intel Core i5 (12th Gen),Intel,0,16, LPDDR4X RAM,4.2,LCD,13.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,43887000
ASUS,ASUS ROG Zephyrus Duo 16 GX650RXZ-LO227WS,AMD Octa-Core Ryzen 9,AMD,64,32, DDR5 RAM ,4.8,LCD,16.0,GeForce RTX 3080 Ti,NVIDIA,2048,0,65.0,Windows 11,16,83697000
HP,HP 14-GR1022TU,Intel Core Ultra 5,Intel,16,16, DDR5 RAM ,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,21297000
ASUS,ASUS TUF Gaming A17 FA706IU-H7220T,AMD Octa-Core Ryzen 7,AMD,32,16, DDR4 RAM ,2.9,LED,17.3,GeForce GTX 1660 Ti,NVIDIA,256,1024,180.0,Windows 10,6,20090100
ASUS,ASUS ROG Strix G15 G513QE-HF144T,AMD Octa-Core Ryzen 9,AMD,32,16, DDR4 RAM ,3.0,LED,15.6,GeForce RTX 3050 Ti,NVIDIA,1024,0,65.0,Windows 10,4,29397000
ASUS,ASUS ROG Strix G15 G513QC-HN088TS,AMD Hexa-Core Ryzen 5 Processor,AMD,32,8, DDR4 RAM ,2.5,LED,15.6,GeForce RTX 3050,NVIDIA,1024,0,200.0,Windows 10,4,34197000
ASUS,ASUS VivoBook S15 OLED S5506MA-MA751WS,Intel Core Ultra 7,Intel,0,16, LPDDR5X RAM,1.4,LED,15.6,Integrated Graphics,Intel,1024,0,90.0,Windows 11,0,33597000
ASUS,ASUS ROG Flow Z13 GZ301ZE-LC193WS,Intel Core i9 (12th Gen),Intel,0,16, LPDDR5 RAM,2.5,LCD,13.4,GeForce RTX 3050 Ti,NVIDIA,1024,0,100.0,Windows 11,4,96597000
HP,HP Omen 16-xd0015AX,AMD Octa-Core Ryzen 7,AMD,16,16, DDR5 RAM ,4.8,LCD,16.1,GeForce RTX 4050,NVIDIA,1024,0,65.0,Windows 11,6,30897000
ASUS,ASUS Vivobook Pro 15 OLED M6500QFB-LK741WS,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,3.1,LCD,15.6,GeForce RTX 2050,NVIDIA,512,0,120.0,Windows 11,4,19497000
Samsung,Samsung Galaxy Book 4 Ultra NP960XGL-XG2IN,Intel Core Ultra 9,Intel,0,32, LPDDR5X RAM,4.8,LED,16.0,GeForce RTX 4070,NVIDIA,1024,0,140.0,Windows 11,8,84597000
HP,HP 14-gr0001TU,Intel Core i5 (13th Gen),Intel,0,16, DDR4 RAM,4.7,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,18599700
Samsung,Samsung Galaxy Book 4 360 NP750QGK-LG2IN,Intel Core 7 (Series 1),Intel,0,16, LPDDR5 RAM,1.8,LED,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,36897000
Acer,Acer Nitro V ANV16-41,AMD Octa-Core Ryzen 7 Processor,AMD,32,16, DDR5 RAM ,2.5,LCD,16.0,GeForce RTX 4060,NVIDIA,1024,0,135.0,Windows 11,8,32997000
Samsung,Samsung Galaxy Book 4 Ultra NP960XGL-XG1IN,Intel Core Ultra 7,Intel,0,16, LPDDR5X RAM,3.4,LED,16.0,GeForce RTX 4050,NVIDIA,1024,0,140.0,Windows 11,6,70197000
Samsung,Samsung Galaxy Book 4 360 NP750QGK-LG3IN,Intel Core 7 (Series 1),Intel,0,16, LPDDR5 RAM,1.8,LED,15.6,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,41697000
Samsung,Samsung Galaxy Book 4 360 NP750QGK-LG1IN,Intel Core 5 (Series 1),Intel,32,16, LPDDR5 RAM ,1.4,LED,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,34497000
MSI,MSI Katana A15 AI B8VF-441IN,AMD Octa-Core Ryzen 7,AMD,64,16, DDR5 RAM ,3.4,LCD,15.6,GeForce RTX 4060,NVIDIA,512,0,200.0,Windows 11,8,34497000
ASUS,ASUS VivoBook 15 X1504VA-NJ540WS,Intel Core i5 (13th Gen),Intel,0,16, DDR4 RAM,1.3,LCD,15.6,Integrated Graphics,Intel,512,0,45.0,Windows 11,0,17697000
HP,HP Spectre x360 16-aa0015TU,Intel Core Ultra 7,Intel,16,16, LPDDR5X RAM ,4.8,LCD,16.0,Integrated Graphics,Intel,1024,0,100.0,Windows 11,0,47397000
Infinix,Infinix Zero Book Ultra AI PC ZL514,Intel Core Ultra 9,Intel,0,32, LPDDR5X RAM,2.3,LCD,15.6,Integrated Graphics,Intel,1024,0,100.0,Windows 11,0,25497000
MSI,MSI Modern 15 H AI C1MG-048IN,Intel Core Ultra 7,Intel,32,16, DDR5 RAM ,4.8,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,21897000
MSI,MSI Vector GP68 HX 13VG-214IN,Intel Core i7 (13th Gen),Intel,64,16, DDR5 RAM ,1.5,LCD,16.0,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,48897000
Lenovo,Lenovo ThinkPad E14 Gen 5,Intel Core i7 (13th Gen),Intel,0,16, DDR4 RAM,4.8,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,26097000
HP,HP Victus 15-FA1333TX,Intel Core i7 (13th Gen),Intel,16,16, DDR4 RAM ,4.8,LCD,15.6,GeForce RTX 4060,NVIDIA,1024,0,200.0,Windows 11,8,32709300
MSI,MSI Titan 18 HX A14VHG-207IN,Intel Core i9 (14th Gen),Intel,0,64, DDR5 RAM,4.8,LCD,18.0,GeForce RTX 4080,NVIDIA,2048,0,65.0,Windows 11,16,131997000
HP,HP Victus 15-fa1317TX,Intel Core i5 (13th Gen),Intel,16,16, DDR4 RAM ,4.7,LCD,15.6,GeForce RTX 4050,NVIDIA,1024,0,200.0,Windows 11,6,25497000
ASUS,ASUS VivoBook 16 X1605ZAC-MB741WS,Intel Core i7 (12th Gen),Intel,16,16, DDR4 RAM ,2.3,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,20399700
MSI,MSI Raider 18 HX A14VHG-254IN,Intel Core i9 (14th Gen),Intel,0,32, DDR5 RAM,5.5,LCD,18.0,GeForce RTX 4080,NVIDIA,2048,0,65.0,Windows 11,12,101997000
MSI,MSI Thin 15 B13UCX-1808IN,Intel Core i5 (13th Gen),Intel,64,8, DDR4 RAM ,4.7,LCD,15.6,GeForce RTX 2050,NVIDIA,512,0,65.0,Windows 11,4,16197000
Dell,Dell Vostro 3530,Intel Core i5 (13th Gen),Intel,16,8, DDR4 RAM ,4.7,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,14997000
Dell,Dell Vostro 3530,Intel Core i5 (13th Gen),Intel,16,16, DDR4 RAM ,4.7,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17247000
Dell,Dell Vostro 3420,Intel Core i5 (12th Gen),Intel,16,16, DDR4 RAM ,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17397000
Lenovo,Lenovo IdeaPad Slim 3,Intel Core i7 (13th Gen),Intel,16,16, LPDDR5 RAM ,4.8,LCD,15.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,19197000
Dell,Dell Alienware m16 R1,Intel Core i7 (13th Gen),Intel,0,16, DDR5 RAM,3.4,LCD,16.0,GeForce RTX 4050,NVIDIA,512,0,65.0,Windows 11,6,44997000
ASUS,ASUS VivoBook 16 X1605ZAC-MB542WS,Intel Core i5 (12th Gen),Intel,16,16, DDR4 RAM ,4.2,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17397000
HP,HP 15-fd1098TU,Intel Core Ultra 5,Intel,8,8, DDR5 RAM ,4.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,20697000
Lenovo,Lenovo ThinkPad E14 Gen 5,Intel Core i3 (13th Gen),Intel,0,8, DDR4 RAM,1.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,14955000
ASUS,ASUS ExpertBook B1402CBA-NK1494WS,Intel Core i3 (12th Gen),Intel,16,8, DDR4 RAM ,0.8,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,11097000
ASUS,ASUS VivoBook 16 X1605ZAC-MB540WS,Intel Core i7 (12th Gen),Intel,0,16, DDR4 RAM,2.5,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17091000
MSI,MSI Modern 15 B12MO-816IN,Intel Core i7 (12th Gen),Intel,16,16, DDR4 RAM ,1.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,16497000
Lenovo,Lenovo LOQ 15IAX9,Intel Core i5 (12th Gen),Intel,32,16, DDR5 RAM ,3.1,LCD,15.6,GeForce RTX 4050,NVIDIA,512,0,170.0,Windows 11,6,23847000
Lenovo,Lenovo ThinkPad X1 Carbon,Intel Core i7 (13th Gen),Intel,16,16, LPDDR5 RAM ,4.8,LCD,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,62997000
Acer,Acer Aspire Lite AL15-41,AMD Octa-Core Ryzen 7 Processor,AMD,0,16, DDR4 RAM,2.5,LCD,15.6,Integrated Graphics,AMD,512,0,45.0,Windows 11,0,12597000
ASUS,ASUS VivoBook S15 OLED S5506MA-MA752WS,Intel Core Ultra 7,Intel,0,16, LPDDR5X RAM,1.4,LED,15.6,Integrated Graphics,Intel,1024,0,90.0,Windows 11,0,33597000
HP,HP Omen 16-wf0148TX,Intel Core i9 (13th Gen),Intel,0,16, DDR5 RAM,5.5,LCD,16.1,GeForce RTX 4060,NVIDIA,1024,0,280.0,Windows 11,8,47697000
Lenovo,Lenovo IdeaPad 14IGL7,Intel Celeron Dual-Core,Intel,8,8, DDR4 RAM ,1.1,LCD,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,7497000
Lenovo,Lenovo V14,Intel Core i5 (11th Gen),Intel,16,8, DDR4 RAM ,2.4,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,13647000
Lenovo,Lenovo IdeaPad 15AMN7,AMD Quad-Core Ryzen 3,AMD,8,8, LPDDR5 RAM ,2.4,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,9897000
ASUS,ASUS ExpertBook B1502CBA-NJ1090WS,Intel Core i3 (12th Gen),Intel,16,8, DDR4 RAM ,0.8,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,11097000
ASUS,ASUS TUF Gaming F15 FX507VV-LP287W,Intel Core i7 (13th Gen),Intel,32,16, DDR5 RAM ,2.4,LCD,15.6,GeForce RTX 4060,NVIDIA,512,0,240.0,Windows 11,8,32997000
HP,HP Pavilion 15-eg3032TU,Intel Core i7 (13th Gen),Intel,16,16, DDR4 RAM ,3.4,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,25530000
MSI,MSI Modern 15 B12MO-817IN,Intel Core i5 (12th Gen),Intel,16,16, DDR4 RAM ,4.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,12897000
HP,HP ProBook 440 G8,Intel Core i5 (11th Gen),Intel,8,8, DDR4 RAM ,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,19170000
Lenovo,Lenovo ThinkBook 15 Gen 5,AMD Quad-Core Ryzen 3,AMD,16,8, DDR4 RAM ,2.3,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,9255000
MSI,MSI Prestige 14 AI Evo C1MG-043IN,Intel Core Ultra 7,Intel,0,16, DDR5 RAM,1.4,LCD,14.0,Integrated Graphics,Intel,1024,0,100.0,Windows 11,0,29997000
MSI,MSI Modern 15 B13M-883IN,Intel Core i3 (13th Gen),Intel,0,8, DDR4 RAM,1.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,12297000
ASUS,ASUS VivoBook S15 OLED S5506MA-MA552WS,Intel Core Ultra 5,Intel,0,16, LPDDR5X RAM,1.2,LED,15.6,Integrated Graphics,Intel,1024,0,90.0,Windows 11,0,29097000
MSI,MSI Prestige 14 AI Studio C1UDXG-030IN,Intel Core Ultra 7,Intel,0,32, DDR5 RAM,1.4,LCD,14.0,GeForce RTX 3050,NVIDIA,1024,0,140.0,Windows 11,6,38997000
ASUS,ASUS Vivobook S16 OLED S5606MA-MX551WS,Intel Core Ultra 5,Intel,16,16, LPDDR5X RAM ,1.2,LED,16.0,Integrated Graphics,Intel,1024,0,90.0,Windows 11,0,30006900
MSI,MSI Summit E13 AI Evo A1MTG-040IN,Intel Core Ultra 5,Intel,0,16, LPDDR5 RAM,1.2,LCD,13.3,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,40497000
Lenovo,Lenovo ThinkPad E14 Gen 4,Intel Core i5 (12th Gen),Intel,0,8, DDR4 RAM,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,DOS,0,19799700
HP,HP 14-hr0000AU,AMD Quad-Core Ryzen 5,AMD,16,16, LPDDR5 RAM ,4.2,LCD,14.0,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,17816100
Lenovo,Lenovo Legion Pro 7i,Intel Core i9 (14th Gen),Intel,32,32, DDR5 RAM ,2.2,LCD,16.0,GeForce RTX 4080,NVIDIA,1024,0,330.0,Windows 11,12,97047000
Lenovo,Lenovo V14,Intel Core i5 (11th Gen),Intel,16,8, DDR4 RAM ,2.4,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,DOS,0,13647000
Lenovo,Lenovo ThinkPad E14 Gen 4,Intel Core i5 (12th Gen),Intel,0,8, DDR4 RAM,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,DOS,0,20399700
MSI,MSI Commercial 14 H A13MG vPro-069IN,Intel Core i5 (13th Gen),Intel,0,16, DDR4 RAM,4.7,LCD,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,28497000
Lenovo,Lenovo ThinkPad E15 Gen 4,Intel Core i3 (12th Gen),Intel,0,8, DDR4 RAM,4.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,DOS,0,14099700
MSI,MSI Sword 16 HX B14VGKG-207IN,Intel Core i7 (14th Gen),Intel,0,16, DDR5 RAM,5.5,LCD,16.0,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,46497000
Lenovo,Lenovo IdeaPad Slim 3,Intel Core i3 (11th Gen),Intel,16,8, DDR4 RAM ,3.0,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,10650000
MSI,MSI Sword 16 HX B14VEKG-210IN,Intel Core i7 (14th Gen),Intel,0,16, DDR5 RAM,5.5,LCD,16.0,GeForce RTX 4050,NVIDIA,1024,0,65.0,Windows 11,6,37497000
MSI,MSI Creator Z17 HX Studio A14VGT-262IN,Intel Core i7 (14th Gen),Intel,0,32, DDR5 RAM,5.5,LCD,17.0,GeForce RTX 4070,NVIDIA,2048,0,240.0,Windows 11,8,86997000
MSI,MSI Pulse 16 AI C1VFKG-030IN,Intel Core Ultra 7,Intel,0,16, DDR5 RAM,4.8,LCD,16.0,GeForce RTX 4060,NVIDIA,1024,0,65.0,Windows 11,8,44997000
ASUS,ASUS VivoBook 16 X1605ZAC-MB742WS,Intel Core i7 (12th Gen),Intel,0,16, DDR4 RAM,2.3,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,20397000
Lenovo,Lenovo LOQ 15IAX9,Intel Core i5 (12th Gen),Intel,32,16, DDR5 RAM ,2.4,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,170.0,Windows 11,6,20997000
MSI,MSI Pulse 16 AI C1VGKG-028IN,Intel Core Ultra 9,Intel,0,32, DDR5 RAM,1.0,LCD,16.0,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,55497000
MSI,MSI Stealth 14 AI Studio A1VFG-053IN,Intel Core Ultra 7,Intel,0,16, DDR5 RAM,4.8,LCD,14.0,GeForce RTX 4060,NVIDIA,1024,0,240.0,Windows 11,6,56997000
MSI,MSI Pulse 16 AI C1VGKG-029IN,Intel Core Ultra 7,Intel,0,32, DDR5 RAM,4.8,LCD,16.0,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,50997000
MSI,MSI Sword 16 HX B14VFKG-208IN,Intel Core i7 (14th Gen),Intel,0,16, DDR5 RAM,5.5,LCD,16.0,GeForce RTX 4060,NVIDIA,1024,0,65.0,Windows 11,8,40497000
MSI,MSI Katana 15 B13VGK-2009IN,Intel Core i7 (13th Gen),Intel,64,16, DDR5 RAM ,4.8,LCD,15.6,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,40497000
MSI,MSI Creator 16 AI Studio A1VHG-058IN,Intel Core Ultra 9,Intel,0,64, DDR5 RAM,1.0,LCD,16.0,GeForce RTX 4080,NVIDIA,2048,0,240.0,Windows 11,12,98997000
MSI,MSI Pulse 17 AI C1VGKG-030IN,Intel Core Ultra 9,Intel,0,32, DDR5 RAM,4.8,LCD,17.0,GeForce RTX 4070,NVIDIA,1024,0,65.0,Windows 11,8,56997000
MSI,MSI Thin 15 B12VE-1688IN,Intel Core i7 (12th Gen),Intel,64,16, DDR4 RAM ,4.7,LCD,15.6,GeForce RTX 4050,NVIDIA,512,0,120.0,Windows 11,6,26397000
MSI,MSI Raider GE68 HX 14VIG-469IN,Intel Core i9 (14th Gen),Intel,0,32, DDR5 RAM,5.5,LCD,16.0,GeForce RTX 4090,NVIDIA,1024,0,330.0,Windows 11,16,104997000
HP,HP Omen 16-wf1096TX,Intel Core i7 (14th Gen),Intel,0,16, DDR5 RAM,4.8,LCD,16.1,GeForce RTX 4060,NVIDIA,1024,0,230.0,Windows 11,8,40797000
Lenovo,Lenovo IdeaPad 14IGL7,Intel Celeron Dual-Core,Intel,4,4, DDR4 RAM ,1.1,LCD,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,6297000
HP,HP 15s-eq2304AU,AMD Hexa-Core Ryzen 5,AMD,8,8, DDR4 RAM ,4.0,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,13002000
Lenovo,Lenovo V15,Intel Core i5 (11th Gen),Intel,16,16, DDR4 RAM ,2.4,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,13497000
Acer,Acer Predator Helios 16 PH16-72,Intel Core i9 (14th Gen),Intel,32,16, DDR5 RAM ,1.6,LCD,16.0,GeForce RTX 4070,NVIDIA,1024,0,330.0,Windows 11,8,59997000
Colorful,Colorful Evol P15,Intel Core i7 (12th Gen),Intel,0,16, DDR5 RAM,4.7,LCD,15.6,GeForce RTX 4060,NVIDIA,512,0,65.0,Windows 11,8,25497000
Lenovo,Lenovo IdeaPad Pro 5,Intel Core Ultra 9,Intel,0,32, LPDDR5X RAM,5.5,LED,16.0,GeForce RTX 4050,NVIDIA,1024,0,170.0,Windows 11,6,44997000
ASUS,ASUS Zenbook Duo OLED UX8406MA-QL761WS,Intel Core Ultra 7,Intel,32,32, LPDDR5X RAM ,1.4,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,59997000
Colorful,Colorful Evol P15,Intel Core i5 (12th Gen),Intel,0,16, DDR5 RAM,4.2,LCD,15.6,GeForce RTX 4050,NVIDIA,512,0,65.0,Windows 11,6,20697000
Colorful,Colorful Evol P15,Intel Core i7 (13th Gen),Intel,0,16, DDR5 RAM,4.8,LCD,15.6,GeForce RTX 4060,NVIDIA,512,0,65.0,Windows 11,8,28797000
Lenovo,Lenovo ThinkPad E14,Intel Core i3 (11th Gen),Intel,32,8, DDR4 RAM ,3.0,LCD,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,16797000
Acer,Acer Nitro V ANV15-41,AMD Octa-Core Ryzen 7 Processor,AMD,32,16, DDR5 RAM ,2.5,LCD,15.6,GeForce RTX 4050,NVIDIA,512,0,135.0,Windows 11,6,25497000
Lenovo,Lenovo IdeaPad Pro 5,Intel Core Ultra 9,Intel,32,32, LPDDR5X RAM ,3.4,LED,14.0,Integrated Graphics,Intel,1024,0,100.0,Windows 11,0,32697000
Lenovo,Lenovo V15 Gen 4,AMD Octa-Core Ryzen 7,AMD,16,16, DDR4 RAM ,2.0,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,12297000
HP,HP 15s-fq5331TU,Intel Core i5 (12th Gen),Intel,8,8, DDR4 RAM ,4.2,LCD,15.6,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,16617000
Lenovo,Lenovo LOQ,Intel Core i7 (13th Gen),Intel,32,16, DDR5 RAM ,2.6,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 11,6,26997000
Lenovo,Lenovo IdeaPad Pro 5 Gen 9,AMD Octa-Core Ryzen 7,AMD,16,16, LPDDR5X RAM ,3.4,LED,16.0,GeForce RTX 4050,NVIDIA,1024,0,170.0,Windows 11,6,38697000
Lenovo,Lenovo ThinkBook 15 Gen 5,AMD Quad-Core Ryzen 3,AMD,16,8, DDR4 RAM ,2.3,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,10347000
Lenovo,Lenovo ThinkBook 16 G6,Intel Core i5 (13th Gen),Intel,64,16, DDR5 RAM ,4.7,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17247000
Lenovo,Lenovo ThinkBook 15 G5,AMD Octa-Core Ryzen 7,AMD,16,16, DDR4 RAM ,2.0,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,14547000
ASUS,ASUS ROG Strix G16 G614JV-N3474WS,Intel Core i7 (13th Gen),Intel,32,16, DDR5 RAM ,2.6,LCD,16.0,GeForce RTX 4060,NVIDIA,1024,0,65.0,Windows 11,8,41997000
HP,HP 15s-fq5329TU,Intel Core i5 (12th Gen),Intel,8,8, DDR4 RAM ,4.2,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,14547000
HP,HP Envy x360 14-fa0052AU,AMD Octa-Core Ryzen 7,AMD,0,16, LPDDR5 RAM,4.8,LCD,14.0,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,29097000
Lenovo,Lenovo ThinkPad E16 G1,Intel Core i5 (13th Gen),Intel,0,8, DDR4 RAM,4.7,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,DOS,0,19047000
HP,HP Envy x360 14-fc0106TU,Intel Core Ultra 7,Intel,0,16, LPDDR5 RAM,4.8,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,31797000
Lenovo,Lenovo Yoga Slim 6i,Intel Core i5 (13th Gen),Intel,0,16, LPDDR5X RAM,3.4,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,25797000
Lenovo,Lenovo IdeaPad Pro 5,Intel Core Ultra 7,Intel,16,16, LPDDR5X RAM ,3.4,LED,16.0,GeForce RTX 3050,NVIDIA,1024,0,170.0,Windows 11,6,37497000
MSI,MSI CreatorPro Z16 HX Studio B13VKTO-214IN,Intel Core i9 (13th Gen),Intel,64,64, DDR5 RAM ,5.5,LCD,16.1,RTX 3000 Ada,NVIDIA,2048,0,65.0,Windows 11,8,122997000
Samsung,Samsung Galaxy Book 4 NP750XGK-KS1IN,Intel Core 5 (Series 1),Intel,0,8, LPDDR4X RAM,1.4,LCD,15.6,Integrated Graphics,Intel,512,0,45.0,Windows 11,0,20697000
ASUS,ASUS VivoBook 15 X1500EA-EJ111WS,Intel Pentium Gold,Intel,0,8, DDR4 RAM,3.4,LCD,15.6,Integrated Graphics,Intel,256,0,45.0,Windows 11,0,7797000
Lenovo,Lenovo IdeaPad Slim 3 14IAH8,Intel Core i5 (12th Gen),Intel,16,16, LPDDR5 RAM ,2.0,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,16497000
MSI,MSI CreatorPro M16 B13VI-1273IN,Intel Core i7 (13th Gen),Intel,64,16, DDR5 RAM ,5.5,LCD,16.1,RTX A1000,NVIDIA,1024,0,65.0,Windows 11,6,49797000
ASUS,ASUS VivoBook 15 X1504VAP-NJ322WS,Intel Core 3 (Series 1),Intel,0,8, DDR4 RAM,1.2,LCD,15.6,Integrated Graphics,Intel,512,0,42.0,Windows 11,0,17397000
Dell,Dell Inspiron 16 5620,Intel Core i5 (12th Gen),Intel,0,16, DDR5 RAM,1.2,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,18419700
MSI,MSI Modern 14 H D13MG-073IN,Intel Core i5 (13th Gen),Intel,0,16, DDR4 RAM,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17697000
MSI,MSI Commercial 14 H A13MG-070IN,Intel Core i7 (13th Gen),Intel,0,16, DDR4 RAM,4.8,LCD,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,29397000
MSI,MSI Prestige 13 AI Evo A1MG-051IN,Intel Core Ultra 7,Intel,16,16, LPDDR5 RAM ,4.8,LED,13.3,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,34497000
MSI,MSI Commercial 14 H A13MG-064IN,Intel Core i5 (13th Gen),Intel,64,16, DDR4 RAM ,1.5,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,26397000
MSI,MSI Prestige 13 AI Evo A1MG-052IN,Intel Core Ultra 5,Intel,16,16, LPDDR5 RAM ,4.2,LED,13.3,Integrated Graphics,Intel,1024,0,65.0,Windows 11,0,29997000
